,Favs,RTs,Followers,Following,Listed,likes,tweets,Word Count,Tweet Id,User Name,result
4197,0.0,0.0,601.0,1523.0,5.0,2548.0,123789.0,25.0,1.0372870191294505e+18,BMS Sales,-21726.182431032328
4198,1.0,4.0,958.0,349.0,67.0,3688.0,125698.0,20.0,1.0371831190640147e+18,Adam Retter,-22700.537334668643
4199,0.0,0.0,5175.0,3542.0,301.0,5269.0,18542.0,29.0,1.037308865170133e+18,Heinz V. Hoenen,-5433.9042670174695
4200,3.0,350.0,4141.0,7481.0,73.0,625.0,65218.0,16.0,9.14e+17,Jason Palmer,-10893.938063748868
4201,0.0,0.0,223.0,706.0,1.0,605.0,64515.0,37.0,1.0372484589926687e+18,Arzula,-11056.878451761397
4202,0.0,0.0,671.0,2902.0,46.0,901.0,88958.0,12.0,8.706800527273329e+17,Skyepack,-15028.166208911345
4203,6.0,2.0,531.0,276.0,30.0,14575.0,112351.0,41.0,1.0349567377180221e+18,Rossjohn lab,-24338.882864314728
4204,0.0,0.0,46.0,770.0,2.0,14575.0,216548.0,12.0,1.0393250463914883e+18,JoyKao,-41783.193895097276
4205,0.0,0.0,888.0,147.0,7.0,4039.0,8500.0,21.0,1.03722957253265e+18,Wynnum Wolves FC,-3054.4050380247154
4206,0.0,0.0,137.0,59.0,18.0,62.0,4215.0,9.0,1.0398998870627246e+18,Rob Allen,-747.6964056383841
4207,2.0,1.0,610.0,26.0,5.0,3221.0,124578.0,47.0,1.0372105006548704e+18,FarnboroughRoadInf,-22340.176682435867
4208,0.0,0.0,93.0,0.0,10.0,1733.0,102154.0,19.0,1.0369160488411955e+18,Ghaziabad Online,-17910.149330256292
4209,2.0,4.0,396.0,369.0,18.0,739.0,84522.0,42.0,1.0339833925121923e+18,Andrew,-14569.332875535789
4210,0.0,0.0,519.0,693.0,3.0,127.0,9054.0,11.0,1.0372635532233728e+18,MāshāʾAllāh_the book,-1569.2319802126517
4211,2.0,0.0,1770.0,1154.0,27.0,11935.0,200154.0,35.0,1.0346132293753774e+18,Amphibian Foundation,-38325.92862002578
4212,13.0,5.0,225.0,236.0,5.0,66.0,4460.0,21.0,1.0355170796701408e+18,SynLLOER,-783.8127124652544
4213,4.0,3.0,445.0,1045.0,8.0,179.0,11251.0,39.0,1.0398616882191278e+18,Amy L.,-1889.0540100426883
4214,6.0,1.0,650932.0,468.0,2211.0,11869.0,199856.0,14.0,1.0372741522002944e+18,Global Times,-165509.38872802342
4215,0.0,1.0,6098.0,2310.0,117.0,6559.0,145214.0,37.0,1.0372850402946908e+18,Messy Beautiful Fun,-27734.108975221836
4216,3.0,1.0,2935.0,209.0,36.0,66.0,4460.0,22.0,1.0355784726037668e+18,Anderson University,-1313.0758865487194
4217,0.0,5.0,1292.0,839.0,83.0,845.0,87499.0,22.0,1.0372790278689137e+18,Kwame Harvey,-15196.422985836007
4218,0.0,0.0,81.0,9.0,2.0,124.0,8895.0,38.0,1.0351756798625546e+18,Don Gorges,-1562.6616551788811
4219,2.0,0.0,691.0,535.0,38.0,733.0,84522.0,18.0,1.0344667058656705e+18,ariana,-14593.379810821292
4220,0.0,0.0,365.0,133.0,6.0,3687.0,125466.0,21.0,1.0366290068069336e+18,Бизнес-журнал | Тула,-22594.012025319156
4221,0.0,0.0,462.0,1246.0,2.0,5747.0,136652.0,2.0,1.0397449079954881e+18,NAIDENMEN,-25079.126978893015
4222,2.0,453.0,14100.0,1642.0,73.0,16441.0,99145.0,10.0,9.14e+17,????????? ??. ??????,-25253.24935857539
4223,0.0,5.0,141.0,5.0,321.0,6951.0,248721.0,17.0,8.79128257123283e+17,RSEA,-44503.91686557267
4224,0.0,2.0,21.0,36.0,7.0,26.0,748.0,16.0,8.804399859580764e+17,Daphne DeLeon,-132.5623483745418
4225,0.0,42.0,1106.0,2566.0,53.0,310.0,351.0,18.0,8.804373219544474e+17,Nick Baker,23.244095376386944
4226,0.0,0.0,832.0,825.0,23.0,1299.0,96325.0,20.0,1.0371453718463406e+18,HCC Florida Jobs,-16780.339690838122
4227,0.0,1.0,10579.0,1991.0,565.0,19.0,215.0,4.0,1.0370847284851955e+18,Innovate BC,-1663.917328948266
4228,6.0,2.0,516.0,3396.0,12.0,8790.0,154875.0,20.0,1.0398290178919424e+18,Lenz Grimmer,-28937.13739458281
4229,26.0,9.0,99218.0,44994.0,437.0,10738.0,159663.0,41.0,1.0399064906712307e+18,Bass Rebels,-43262.3245735604
4230,2.0,6.0,2162.0,3817.0,140.0,127.0,9054.0,29.0,1.0345533585421024e+18,AIMS Community,-1368.6267252250686
4231,7.0,1.0,79418.0,122.0,277.0,665.0,66415.0,40.0,1.0372648073789889e+18,Northern Ireland,-27000.347615351162
4232,0.0,3.0,1814.0,2397.0,80.0,738.0,84522.0,5.0,8.787129549583809e+17,Will Garrett-Petts,-14514.073161877544
4233,3.0,1.0,2842.0,296.0,29.0,5775.0,136652.0,16.0,8.779379815286497e+17,Educate Against Hate,-25699.10342044712
4234,0.0,0.0,9.0,84.0,0.0,16125.0,216548.0,14.0,1.039913802613973e+18,Toffee,-42447.00558973113
4235,0.0,0.0,960.0,887.0,56.0,1031.0,94587.0,44.0,1.037286148798931e+18,Helen Lindsay,-16396.343504316374
4236,0.0,0.0,910.0,1743.0,0.0,148.0,10241.0,41.0,1.0371359969769144e+18,Emily Mastin,-1691.5914064257597
4237,0.0,0.0,685.0,386.0,14.0,974.0,87499.0,23.0,1.037251068999164e+18,Digital Together,-15212.677716421978
4238,0.0,0.0,18.0,22.0,0.0,16443.0,216548.0,17.0,1.0389804849051073e+18,Jose,-42574.085900466795
4239,0.0,2.0,1696.0,499.0,33.0,1299.0,96325.0,23.0,1.0372782822265119e+18,BSMGP,-16998.787485536282
4240,1.0,325.0,64545.0,11799.0,192.0,1325.0,65218.0,8.0,7.26e+17,MIYAVI STAFF,-22325.790773562516
4241,1.0,3.0,41381.0,23525.0,1370.0,863.0,87499.0,12.0,8.793610855093248e+17,Matthew Lynch,-19204.938203131278
4242,1.0,1.0,5300.0,2605.0,356.0,127.0,32145.0,22.0,1.037247432667607e+18,José A. Plaza,-6020.467452044723
4243,1.0,1.0,3918.0,1542.0,206.0,1847.0,884.0,31.0,1.0398385689596312e+18,Medilink UK,-1296.3049425107831
4244,0.0,0.0,110.0,222.0,4.0,8.0,114587.0,21.0,1.0372903549725818e+18,Harmeet Singh,-19354.74282244293
4245,1.0,0.0,219.0,1507.0,2.0,360.0,22514.0,14.0,8.722807232517489e+17,Concise Textbooks,-3742.7993211517746
4246,0.0,2.0,31412.0,19587.0,17.0,936.0,90014.0,3.0,1.0398945488712416e+18,정 wrght,-18668.28792190637
4247,0.0,0.0,1119.0,1111.0,85.0,6148.0,145214.0,21.0,1.0372803098621664e+18,Headley Goforth,-26800.597419290792
4248,0.0,0.0,7.0,15.0,0.0,295.0,99587.0,32.0,1.039928014404907e+18,PiaCKolba,-16937.26709557832
4249,0.0,0.0,7.0,63.0,3.0,1369.0,4523.0,40.0,1.0366716338917498e+18,Bo Sheraton,-1253.0175425443333
4250,1.0,0.0,1749.0,102.0,25.0,246.0,8500.0,21.0,1.0390270945866301e+18,Мазов Андрей,-1847.5317045811234
4251,0.0,2.0,4493.0,4477.0,26.0,3688.0,125486.0,16.0,1.0372594059081728e+18,BusinessSchoolCenter,-22725.893277146886
4252,0.0,0.0,1079.0,689.0,190.0,251.0,19485.0,20.0,8.804711661791315e+17,Hibbitts Design,-3438.6665149499768
4253,0.0,0.0,6011.0,4624.0,111.0,109.0,8541.0,17.0,1.0358880055868703e+18,Mark J. Mueller,-1913.8250284658152
4254,0.0,1.0,3670.0,466.0,6.0,1776.0,103254.0,36.0,1.0398659443849216e+18,ADSW,-18744.050306742378
4255,1.0,0.0,199.0,1030.0,17.0,193.0,15489.0,12.0,1.038998621797212e+18,yishkw,-2561.4383049112607
4256,55.0,1.0,92372.0,240.0,720.0,548.0,36521.0,22.0,1.0372128984462458e+18,Hawthorn FC,-24317.355541236757
4257,0.0,0.0,37.0,103.0,31.0,1263.0,96325.0,9.0,1.0399014131935763e+18,Sally Hamilton,-16721.366791994493
4258,2.0,0.0,93.0,53.0,2.0,5269.0,136479.0,27.0,1.0348809456675059e+18,BayfieldCntyUW-Ext,-24990.33194278292
4259,0.0,1.0,326.0,1866.0,202.0,3771.0,125698.0,22.0,1.0399020733059195e+18,Petra Hermans,-22333.465671597456
4260,0.0,24.0,819.0,644.0,70.0,2394.0,114587.0,16.0,8.804205814134661e+17,Martin Patrick,-20279.175444600052
4261,5.0,3.0,740.0,682.0,94.0,5747.0,136479.0,18.0,1.0368647985108009e+18,Hans van der Kwast,-25168.670663732377
4262,0.0,0.0,1638.0,2416.0,84.0,589.0,63251.0,14.0,1.0341716046941184e+18,Restore Education,-10826.314651819015
4263,5.0,425.0,17737.0,5142.0,192.0,33.0,998.0,15.0,7.26e+17,iDownloadBlog,-2838.2017983744745
4264,0.0,0.0,97.0,95.0,2.0,469.0,32511.0,5.0,8.804292574905221e+17,キムラ/擬人化西４タ08b,-5668.494741120523
4265,1.0,1.0,23843.0,11556.0,2089.0,5149.0,136479.0,18.0,1.0347324024243936e+18,Juan José Calderón Amador,-27269.86054304446
4266,1.0,3.0,10592.0,597.0,41.0,2.0,98741.0,30.0,1.0397698218590822e+18,Sidra Medicine,-18668.807332845936
4267,0.0,0.0,63.0,365.0,0.0,425.0,30021.0,31.0,1.0352717065863496e+18,ASK screening,-5183.7318059456275
4268,0.0,0.0,33.0,0.0,0.0,851.0,87499.0,23.0,1.0370684600632238e+18,NewsFlash - Fresh News,-15103.7108605045
4269,0.0,7.0,135.0,180.0,11.0,889.0,88457.0,20.0,1.0383028526894899e+18,Melissa Ashman,-15268.777797288883
4270,0.0,1.0,399.0,461.0,15.0,719.0,84522.0,32.0,1.037173159047381e+18,AEJMC Sports Comm.,-14548.803542507447
4271,0.0,0.0,2319.0,1381.0,108.0,1847.0,112351.0,19.0,1.0372980518267576e+18,Chaser,-19871.187681174328
4272,0.0,0.0,503.0,476.0,6.0,415.0,26541.0,18.0,1.0372811560168856e+18,UoE Jobs,-4659.393123418694
4273,1.0,1.0,517.0,502.0,27.0,2394.0,5574.0,20.0,1.0371238820823489e+18,JoEllen,-1828.2821345591844
4274,2.0,1.0,327.0,52.0,0.0,116.0,18542.0,23.0,1.037288450070741e+18,Jenny Hocking,-3232.1438835878807
4275,0.0,0.0,302.0,284.0,4.0,1031.0,132514.0,18.0,1.0398833002847232e+18,TMJ-CAL Transp. Jobs,-22784.360864972266
4276,2.0,1.0,887.0,2065.0,365.0,1031.0,94002.0,27.0,1.0337835163943977e+18,Jonathan Hulbert,-16016.99752138879
4277,4.0,0.0,1708.0,276.0,56.0,74.0,11251.0,32.0,1.037266046384853e+18,iDiv Biodiv Research,-2206.600432934543
4278,0.0,0.0,465.0,525.0,7.0,128.0,9874.0,40.0,1.0398617301160264e+18,UVAC,-1723.203111120205
4279,0.0,0.0,1749.0,102.0,25.0,5944.0,123789.0,29.0,1.038727524774228e+18,Мазов Андрей,-23403.13024986171
4280,0.0,4.0,877.0,2391.0,2.0,2116.0,112546.0,15.0,1.0372843330425978e+18,Alice Jung,-19588.550935507996
4281,0.0,0.0,365.0,220.0,84.0,23.0,24.0,19.0,1.0399016169067274e+18,TMJ-PHX Engin. Jobs,-27.609188897941728
4282,0.0,180.0,112.0,160.0,2.0,1521.0,99145.0,13.0,1.0398509857477101e+18,tomo,-17314.69264687457
4283,0.0,0.0,17042.0,988.0,691.0,4879.0,135124.0,45.0,1.0372673427309117e+18,Damïeñ Múlley ¸,-27626.34635289477
4284,0.0,0.0,1637.0,10.0,75.0,396.0,22514.0,20.0,8.804561194995999e+17,Onderwijs Nieuws,-4249.61589127115
4285,0.0,0.0,371.0,287.0,53.0,254.0,22514.0,17.0,1.0398825548771736e+18,TMJ-SLC HR Jobs,-3911.399017478424
4286,0.0,180.0,55.0,131.0,3.0,1533.0,99145.0,13.0,1.0390239561271745e+18,tabasconian,-17312.105700014024
4287,0.0,0.0,559.0,656.0,5.0,3498.0,125466.0,11.0,1.0398660516962509e+18,Arvo McPart #FBPE #ABTV #Remain,-22481.87431349573
4288,1.0,4.0,958.0,349.0,67.0,651.0,64991.0,6.0,1.0371831190640147e+18,Adam Retter,-11336.684183442483
4289,0.0,0.0,345.0,230.0,63.0,116.0,99145.0,20.0,1.0398725251932035e+18,TMJ-BNA Finance Jobs,-16813.557991816375
4290,4.0,490.0,99862.0,5142.0,366.0,9939.0,26541.0,18.0,7.26e+17,CHIP,-26871.672172213584
4291,4.0,312.0,20032.0,2433.0,52.0,766.0,86551.0,7.0,7.26e+17,Caledonia Fair,-18469.55062044723
4292,3.0,2.0,1056.0,626.0,29.0,547.0,65214.0,17.0,1.039899630782349e+18,I Love Crown Heights,-11322.651449227084
4293,0.0,0.0,0.0,18.0,0.0,719.0,99587.0,18.0,1.0369635994519347e+18,Ian Richardson,-17089.30084865833
4294,2.0,2.0,254.0,214.0,7.0,109.0,8500.0,8.0,8.804373591745985e+17,うらごん@西のターン！ 西タ04a,-1490.725014235351
4295,0.0,4.0,4779.0,282.0,67.0,2214.0,112548.0,16.0,1.0372333849452013e+18,Ground Engineering,-20704.641676622476
4296,0.0,3.0,45.0,44.0,189.0,1559.0,96147.0,16.0,1.0388017776912506e+18,Muchamad Eki S.A.,-16768.108060637493
4297,0.0,0.0,529.0,249.0,59.0,2938.0,124578.0,12.0,8.716738463357665e+17,Bill Knapp,-22171.692505765564
4298,0.0,0.0,660.0,754.0,20.0,279.0,99625.0,22.0,1.0371071131792792e+18,liz solo,-16945.428604608347
4299,10.0,0.0,13631.0,559.0,466.0,548.0,50114.0,43.0,1.035703285221675e+18,Open Letter Books,-11140.242150299284
4300,9.0,390.0,95671.0,3941.0,192.0,77.0,135124.0,8.0,9.14e+17,Keebu,-41042.2618278888
4301,2.0,0.0,45162.0,144.0,3926.0,1970.0,112351.0,26.0,1.0372993131505171e+18,Paul Boag,-27528.632044981867
4302,0.0,42.0,1715.0,1120.0,182.0,3691.0,1025.0,18.0,8.804445490463251e+17,JohnRobertson,-1631.106986890549
4303,3.0,0.0,4320.0,876.0,65.0,812.0,87451.0,22.0,1.0341057939882392e+18,CUB | Compton Union,-15770.76053499894
4304,15.0,7.0,22147.0,2712.0,297.0,2561.0,147852.0,14.0,8.78646905152e+17,Dan Greenstein,-29773.875751152216
4305,1.0,0.0,54.0,118.0,8.0,605.0,2549.0,23.0,1.0399030915570648e+18,Regis Alix,-640.7724826320575
4306,0.0,0.0,6270.0,217.0,832.0,16.0,8475.0,35.0,1.0399091431617905e+18,Social Media Jobs,-2417.9704447310764
4307,0.0,8.0,109.0,513.0,4.0,109.0,194875.0,17.0,8.798183029812634e+17,Kaulana,-32915.31209542519
4308,0.0,0.0,1568.0,927.0,44.0,16.0,215994.0,17.0,1.0398883621428717e+18,Sancus Solutions,-36662.13226361061
4309,8.0,478.0,1255.0,6215.0,61.0,1025.0,91548.0,21.0,9.14e+17,Nayeon's red hair ??,-15129.042975494844
4310,0.0,0.0,1373.0,1093.0,175.0,10738.0,125466.0,7.0,8.804133864120851e+17,Mike Caldwell,-25160.00587338595
4311,3.0,2.0,3229.0,3143.0,117.0,812.0,87499.0,16.0,1.0341561683845284e+18,AmericanCollegeofEd,-15196.20176782061
4312,3.0,1.0,71.0,158.0,0.0,280.0,20154.0,14.0,1.0370158827053299e+18,Minnesota State Academic and Student Affairs,-3497.0887018224134
4313,2.0,1.0,32061.0,11836.0,340.0,4875.0,135124.0,35.0,1.0399016505494364e+18,Dan Larson,-28977.593992289792
4314,1.0,3.0,16017.0,1001.0,334.0,3415.0,124578.0,22.0,1.0355730930985738e+18,RTPI,-25202.470482210298
4315,0.0,2.0,302.0,428.0,36.0,474.0,12015.0,4.0,8.804676095311012e+17,Kathryn Shaughnessy,-2185.7486367161273
4316,0.0,180.0,1855.0,2125.0,85.0,2055.0,112351.0,13.0,1.0389952153007145e+18,Shigeru FUJITA,-19754.591255647883
4317,0.0,0.0,942.0,524.0,130.0,154.0,20154.0,32.0,1.0373012382982922e+18,Progress Software Europe,-3531.3719591321023
4318,0.0,22.0,417.0,688.0,45.0,481.0,32511.0,6.0,1.0372570171136696e+18,Vishal Mishra,-5632.93505632329
4319,0.0,0.0,72.0,137.0,3.0,974.0,90014.0,14.0,8.803935972579982e+17,memucho,-15558.795425340506
4320,1.0,0.0,608.0,548.0,380.0,7353.0,147852.0,5.0,1.0370257497467658e+18,Eileen Cosenza,-27593.473650248423
4321,0.0,0.0,27.0,135.0,0.0,1024.0,403.0,34.0,1.037200977408e+18,Euraxess India,-424.7087708171795
4322,0.0,1.0,213.0,433.0,6.0,1031.0,94587.0,21.0,1.0372660277327872e+18,Katja,-16333.23331837765
4323,0.0,2.0,1306.0,796.0,40.0,10.0,177.0,12.0,1.0399051367500145e+18,ⓕ,-155.5230630551119
4324,0.0,0.0,1016.0,231.0,17.0,669.0,66854.0,10.0,1.0398749122808914e+18,AOPA Netherlands,-11701.044815050338
4325,0.0,0.0,717.0,1909.0,12.0,589.0,10241.0,27.0,1.0384338547452723e+18,A1 Enterprise Contract Management Software,-1784.5592633702995
4326,0.0,0.0,589.0,491.0,2.0,2963.0,124578.0,21.0,1.0372981976836915e+18,NigeriaGalleria,-22169.993031066184
4327,0.0,0.0,1765.0,1000.0,22.0,11682.0,199856.0,16.0,1.0372912858270515e+18,Córdoba (ARG),-38207.76593879229
4328,1.0,394.0,33240.0,1750.0,192.0,1286.0,96325.0,22.0,7.26e+17,BBC News (World),-22983.461071176724
4329,3.0,3.0,16.0,91.0,0.0,184.0,12015.0,30.0,1.0387608489094266e+18,Muchamad Eki S.A. (2018),-2086.6584831039268
4330,0.0,180.0,0.0,25.0,0.0,1527.0,99145.0,13.0,1.0391624610713928e+18,空,-17316.46139779812
4331,1.0,0.0,619.0,835.0,12.0,1475.0,99145.0,12.0,1.0342203310099456e+18,SJSU ScholarWorks,-17280.19431402372
4332,0.0,0.0,302.0,700.0,23.0,1475.0,99145.0,9.0,1.0395020639971492e+18,Jotarun,-17235.981582881515
4333,1.0,365.0,11291.0,1647.0,61.0,4039.0,125698.0,39.0,7.26e+17,TechnoBuffalo,-24679.074081750947
4334,1.0,0.0,1989.0,197.0,90.0,6872.0,90145.0,20.0,1.0372643676733848e+18,RWI,-18069.3674744179
4335,0.0,0.0,586.0,13.0,55.0,14067.0,21365.0,20.0,8.80457038471602e+17,Tilburg Nieuws,-8822.051975413644
4336,0.0,0.0,1604.0,1607.0,98.0,45.0,15425.0,34.0,1.0372883641673769e+18,J. Francisco Álvarez,-2662.044790689725
4337,0.0,0.0,415.0,45.0,3.0,4875.0,132514.0,38.0,1.0388527940637e+18,Leslie D'Gama,-24241.5848496774
4338,0.0,0.0,437.0,824.0,9.0,88.0,6685.0,17.0,1.039928595760726e+18,procrastinating inês,-1116.5826813661265
4339,0.0,0.0,827.0,1070.0,15.0,1521.0,99145.0,17.0,1.039919169272205e+18,Gareth Mawer 🔰 🌺 🐙,-17300.42249609683
4340,0.0,0.0,269.0,1645.0,0.0,548.0,64515.0,2.0,1.0399024322922332e+18,Muhammad Bashir,-10898.196882257043
4341,1.0,1.0,3904.0,2078.0,324.0,1847.0,10241.0,39.0,1.0344246381876797e+18,RRI Tools,-2760.080988843808
4342,0.0,0.0,373.0,453.0,3.0,669.0,66854.0,25.0,1.0370904843663072e+18,EP,-11543.776747163334
4343,2.0,0.0,393.0,797.0,15.0,589.0,63251.0,47.0,1.0372328639622675e+18,EnSilica Limited,-10853.075427026795
4344,0.0,0.0,54348.0,16314.0,313.0,190.0,13520.0,20.0,1.037203718536659e+18,🔥Clearlease Funding🔥,-10415.36143944712
4345,0.0,0.0,3.0,551.0,321.0,1239.0,96325.0,29.0,1.0372114289466243e+18,Journey.David Choi,-16559.513721464908
4346,0.0,2.0,90.0,42.0,201.0,669.0,66854.0,17.0,1.0393972129904968e+18,SMKN 1 Panyingkiran,-11499.899032327223
4347,0.0,0.0,346.0,777.0,2.0,977.0,90014.0,26.0,1.0399004999510221e+18,briana🌼,-15514.239913542446
4348,0.0,0.0,64040.0,2229.0,969.0,1560.0,99.0,23.0,1.0372613695555256e+18,Literacy Trust,-12579.485903088751
4349,0.0,0.0,643.0,335.0,88.0,665.0,26541.0,36.0,1.0398227067938035e+18,Reverse Engineering,-4778.413911157572
4350,0.0,1.0,22330.0,1436.0,383.0,981.0,90014.0,18.0,1.0372946326930596e+18,Uni of Greenwich,-19637.379175144146
4351,0.0,0.0,225.0,288.0,18.0,2963.0,102154.0,15.0,1.0398611913115891e+18,Joan McGowan,-18335.969107629604
4352,0.0,0.0,3512.0,4861.0,7.0,666.0,66415.0,16.0,1.0372931349489133e+18,Sinkai Sosuke,-11396.101502312868
4353,0.0,0.0,223.0,706.0,1.0,889.0,88457.0,19.0,1.0372484589926687e+18,Arzula,-15206.162975457468
4354,0.0,0.0,261.0,589.0,39.0,845.0,87499.0,22.0,1.0371083888474399e+18,Kolleen Cherry,-15044.014065583255
4355,1.0,0.0,3247.0,1496.0,117.0,3681.0,125466.0,21.0,1.0398512185191832e+18,Pamela Ryckman,-22916.504945207926
4356,0.0,0.0,1423.0,436.0,73.0,2095.0,112351.0,44.0,1.0362900222936228e+18,Jo-Ann Davis 🐾,-19942.34894712345
4357,4.0,2.0,6995.0,3015.0,267.0,88.0,7541.0,15.0,8.70329434213163e+17,Achieving the Dream,-2140.9302235879572
4358,3.0,0.0,1319.0,754.0,98.0,301.0,21365.0,36.0,1.0356299839123538e+18,Countway Library,-3836.1661748596202
4359,0.0,0.0,261.0,58.0,0.0,651.0,65214.0,42.0,1.0399268715117075e+18,Dan.gr,-11300.812206451526
4360,0.0,0.0,135.0,144.0,1.0,708.0,84522.0,25.0,1.0371153629769523e+18,🍁 Chorold 🍁,-14545.94092599793
4361,0.0,0.0,1228.0,431.0,168.0,851.0,87499.0,24.0,1.0372525323834368e+18,CdesID,-15227.043877757544
4362,0.0,1.0,5230.0,2351.0,580.0,96.0,8500.0,13.0,8.725849340320686e+17,Dina Moati,-1979.5668348931342
4363,5.0,0.0,449.0,553.0,19.0,1061.0,94587.0,9.0,8.69994683463643e+17,Karen Cangialosi,-16368.02905359032
4364,0.0,0.0,312.0,285.0,20.0,1559.0,214.0,10.0,1.0399002717978499e+18,TMJ-FRE Transp. Jobs,-614.1757726192671
4365,0.0,2.0,9810.0,26.0,41.0,4039.0,126978.0,15.0,1.0399221847250042e+18,ImLiveRT,-24843.34481535409
4366,0.0,7.0,60.0,1205.0,0.0,3748.0,125698.0,16.0,1.038993766646997e+18,Orlando bautista,-22429.736627115835
4367,1.0,0.0,2323.0,899.0,54.0,1025.0,4215.0,16.0,1.037199094190678e+18,Luke Stamps,-1387.1031010324284
4368,0.0,0.0,3638.0,3553.0,345.0,745.0,11251.0,22.0,1.0395300882604155e+18,Finalsite,-2241.58223581492
4369,0.0,0.0,1.0,21.0,0.0,5596.0,136479.0,13.0,8.8e+17,Saiid,-25096.430310616546
4370,1.0,0.0,5046.0,572.0,106.0,441.0,145214.0,38.0,1.037249152068055e+18,Jesuits in Britain,-25578.031717307655
4371,0.0,3.0,1579.0,1679.0,115.0,1610.0,99625.0,20.0,1.0398694102977496e+18,Dr Vicki Dale,-17440.42796433235
4372,1.0,394.0,33240.0,1750.0,192.0,548.0,36251.0,23.0,7.26e+17,BBC News (World),-12562.373097736272
4373,0.0,0.0,1866.0,159.0,51.0,1970.0,22451.0,31.0,1.0395856776991498e+18,Waterloo Area's Top,-4839.321546201785
4374,2.0,0.0,3248.0,2792.0,236.0,539.0,36251.0,14.0,8.804610058847109e+17,NewVisionsPubSchools,-6462.729757017063
4375,0.0,180.0,71.0,567.0,1.0,1560.0,99587.0,13.0,1.0390464076744253e+18,YUKIO,-17332.164821100905
4376,0.0,1.0,3140.0,4770.0,54.0,179.0,11251.0,41.0,1.0396491266973203e+18,ViralEd: Hepatitis,-1825.0727557598755
4377,0.0,0.0,242.0,614.0,9.0,3415.0,124578.0,23.0,1.0373030962950922e+18,pallavi paddu,-22244.95054518108
4378,0.0,0.0,488.0,582.0,70.0,148.0,125698.0,20.0,1.0398738032649585e+18,UpsideLMS,-21284.09090344943
4379,0.0,3.0,90.0,42.0,201.0,1325.0,147852.0,16.0,1.038785605453271e+18,SMKN 1 Panyingkiran,-25427.524806641177
4380,0.0,0.0,5295.0,5397.0,37.0,109.0,8500.0,8.0,1.0371261810138643e+18,Dee Dee Walsh,-1664.664922232746
4381,0.0,1.0,236.0,114.0,2.0,5443.0,136479.0,23.0,1.0372556616446688e+18,#brainswithbeauty,-25072.208860408202
4382,0.0,0.0,823.0,1282.0,179.0,719.0,84522.0,46.0,1.0351408412941926e+18,Dr. Gary Ackerman,-14460.700781822303
4383,0.0,0.0,854.0,551.0,1.0,286.0,20154.0,10.0,1.0398841811346925e+18,ANN🇮🇩,-3591.606904420831
4384,0.0,4.0,1065.0,618.0,199.0,16125.0,779.0,20.0,1.0373020973084632e+18,DLIS,-6052.655578004533
4385,0.0,50.0,355.0,431.0,4.0,10788.0,194875.0,21.0,1.0399235767308042e+18,☀️,-36859.95936570221
4386,0.0,1.0,7103.0,3033.0,264.0,9215.0,10241.0,16.0,8.778860164466606e+17,Achieving the Dream,-5933.651885747938
4387,1.0,0.0,75.0,376.0,4.0,987.0,90145.0,18.0,8.794779357738025e+17,Samuel Putnam,-15548.678407427842
4388,15.0,11.0,2190.0,1852.0,45.0,679.0,84515.0,2.0,1.0370467361690093e+18,eCampusOntario,-14659.893522074532
4389,0.0,0.0,439.0,1.0,116.0,2113.0,112351.0,16.0,1.0390103894371777e+18,HN Front Page,-19811.437615204806
4390,0.0,1.0,1165.0,256.0,24.0,262.0,112.0,34.0,1.0372766952277114e+18,PhUSE,-297.2913675623678
4391,0.0,50.0,108.0,213.0,1.0,10788.0,194875.0,21.0,1.0399194617200558e+18,tickleneck,-36846.21963093876
4392,0.0,0.0,793.0,470.0,13.0,6148.0,145214.0,21.0,1.0372582200567849e+18,Chris McG🇪🇺🇮🇪🏴󠁧󠁢󠁳󠁣󠁴󠁿,-26855.674500990917
4393,38.0,5.0,707.0,690.0,34.0,1921.0,112351.0,36.0,1.0370726652977766e+18,ozansener,-19708.152906724932
4394,0.0,4.0,377.0,363.0,18.0,8410.0,147852.0,13.0,1.0399206954326835e+18,Atlantis,-28057.243902785656
4395,0.0,0.0,350.0,1440.0,13.0,84.0,6520.0,23.0,1.0381242891514962e+18,iFlipd,-972.9001388624872
4396,1.0,1.0,573.0,467.0,25.0,415.0,22451.0,42.0,1.0368471107028255e+18,Innovation & Collaboration Centre,-3978.7138891929867
4397,0.0,17.0,568.0,625.0,8.0,335.0,102154.0,16.0,1.0375916144479314e+18,Sarah Phillips,-17399.221794284746
4398,3.0,5.0,5788.0,3509.0,23.0,128.0,9874.0,17.0,1.0372215735671768e+18,Women's Coalition of Zimbabwe,-2299.8573995746933
4399,0.0,0.0,792.0,300.0,88.0,8.0,84515.0,20.0,1.0399046809088082e+18,Arizona Nursing Jobs,-14372.141170815086
4400,0.0,0.0,111.0,153.0,7.0,79.0,5574.0,22.0,1.0364924203623219e+18,Cairnmillar,-966.8640152027974
4401,0.0,0.0,6195.0,6659.0,120.0,13000.0,215496.0,16.0,1.0398854753460467e+18,NJEstates6 Realtor,-41291.44026726199
4402,0.0,0.0,729.0,327.0,31.0,853.0,87499.0,22.0,1.0340637082202808e+18,Chesterfield Chamber,-15182.06399513244
4403,2.0,1.0,144.0,146.0,0.0,295.0,21365.0,21.0,1.0371353114348585e+18,Luka Ridgestones,-3723.5772033608455
